resp_id,choice_set_id,alternative_id,Brand,Price,Screen_Size,Battery_Life,Camera_Quality,chosen
37,295,1,Google,$299,5.5 inches,12 hours,Good,1
37,295,2,Samsung,$599,5.5 inches,18 hours,Excellent,0
37,295,3,Samsung,$399,5.5 inches,18 hours,Basic,0
37,296,1,OnePlus,$399,6.7 inches,18 hours,Basic,0
37,296,2,OnePlus,$299,6.7 inches,24 hours,Excellent,0
37,296,3,Apple,$599,6.1 inches,24 hours,Excellent,1
38,297,1,Samsung,$599,5.5 inches,24 hours,Excellent,1
38,297,2,Apple,$599,6.7 inches,18 hours,Excellent,0
38,297,3,Samsung,$399,6.7 inches,12 hours,Basic,0
38,298,1,OnePlus,$499,6.7 inches,18 hours,Good,0
38,298,2,Samsung,$499,6.1 inches,18 hours,Good,0
38,298,3,OnePlus,$399,5.5 inches,18 hours,Excellent,1
38,299,1,Google,$499,6.7 inches,24 hours,Excellent,0
38,299,2,Samsung,$399,5.5 inches,24 hours,Excellent,1
38,299,3,Google,$499,6.7 inches,12 hours,Excellent,0
38,300,1,Samsung,$499,6.7 inches,12 hours,Good,0
38,300,2,OnePlus,$599,6.7 inches,24 hours,Excellent,1
38,300,3,Google,$599,5.5 inches,24 hours,Basic,0
38,301,1,Apple,$599,5.5 inches,12 hours,Excellent,0
38,301,2,Apple,$399,6.1 inches,12 hours,Good,1
38,301,3,Google,$399,5.5 inches,24 hours,Good,0
38,302,1,Samsung,$299,6.1 inches,18 hours,Basic,1
38,302,2,Samsung,$599,5.5 inches,24 hours,Excellent,0
38,302,3,Google,$299,6.1 inches,18 hours,Good,0
38,303,1,Google,$299,5.5 inches,24 hours,Good,0
38,303,2,Samsung,$599,5.5 inches,24 hours,Excellent,0
38,303,3,Google,$399,6.7 inches,12 hours,Good,1
38,304,1,OnePlus,$399,6.7 inches,12 hours,Basic,0
38,304,2,Samsung,$299,6.1 inches,12 hours,Good,1
38,304,3,Google,$499,5.5 inches,12 hours,Excellent,0
39,305,1,Google,$299,6.1 inches,18 hours,Excellent,0
39,305,2,Samsung,$299,5.5 inches,18 hours,Excellent,1
39,305,3,Apple,$499,6.1 inches,24 hours,Excellent,0
39,306,1,Google,$299,6.7 inches,18 hours,Excellent,1
39,306,2,Samsung,$399,6.7 inches,12 hours,Excellent,0
39,306,3,Samsung,$599,6.7 inches,24 hours,Good,0
39,307,1,Apple,$499,5.5 inches,12 hours,Excellent,0
39,307,2,Google,$499,6.1 inches,18 hours,Basic,1
39,307,3,OnePlus,$299,5.5 inches,24 hours,Good,0
39,308,1,OnePlus,$399,6.7 inches,24 hours,Excellent,1
39,308,2,Samsung,$299,6.7 inches,18 hours,Good,0
39,308,3,Apple,$599,6.1 inches,24 hours,Excellent,0
39,309,1,Google,$299,6.7 inches,18 hours,Excellent,1
39,309,2,OnePlus,$599,5.5 inches,18 hours,Excellent,0
39,309,3,Samsung,$499,6.7 inches,12 hours,Basic,0
39,310,1,Samsung,$299,6.7 inches,12 hours,Basic,0
39,310,2,Samsung,$599,5.5 inches,12 hours,Excellent,0
39,310,3,OnePlus,$299,6.7 inches,24 hours,Basic,1
39,311,1,Apple,$599,6.7 inches,18 hours,Basic,1
39,311,2,Apple,$299,5.5 inches,12 hours,Good,0
39,311,3,Apple,$399,6.1 inches,18 hours,Good,0
39,312,1,OnePlus,$599,6.1 inches,18 hours,Basic,0
39,312,2,OnePlus,$299,6.7 inches,12 hours,Excellent,0
39,312,3,Apple,$299,6.7 inches,12 hours,Good,1
40,313,1,Apple,$499,6.7 inches,18 hours,Excellent,1
40,313,2,Apple,$499,6.1 inches,18 hours,Good,0
40,313,3,Apple,$599,5.5 inches,24 hours,Basic,0
40,314,1,Samsung,$599,6.7 inches,18 hours,Excellent,0
40,314,2,Samsung,$499,6.7 inches,24 hours,Excellent,1
40,314,3,Google,$299,6.7 inches,24 hours,Basic,0
40,315,1,Apple,$299,5.5 inches,24 hours,Excellent,0
40,315,2,OnePlus,$299,6.1 inches,12 hours,Excellent,0
40,315,3,Google,$399,6.1 inches,24 hours,Excellent,1
40,316,1,Samsung,$399,5.5 inches,12 hours,Excellent,1
40,316,2,Google,$399,5.5 inches,12 hours,Excellent,0
40,316,3,Apple,$599,6.7 inches,24 hours,Basic,0
40,317,1,Google,$299,6.1 inches,12 hours,Basic,0
40,317,2,OnePlus,$499,6.1 inches,12 hours,Excellent,0
40,317,3,Samsung,$299,6.1 inches,24 hours,Basic,1
40,318,1,Samsung,$499,6.1 inches,18 hours,Good,0
40,318,2,Google,$399,6.7 inches,24 hours,Good,1
40,318,3,Google,$599,5.5 inches,12 hours,Good,0
40,319,1,Samsung,$399,6.7 inches,24 hours,Excellent,1
40,319,2,OnePlus,$499,6.1 inches,12 hours,Excellent,0
40,319,3,Google,$599,6.1 inches,18 hours,Good,0
40,320,1,Google,$599,6.7 inches,12 hours,Basic,0
40,320,2,Apple,$499,5.5 inches,24 hours,Basic,1
40,320,3,Google,$299,6.7 inches,12 hours,Basic,0
41,321,1,Apple,$599,6.7 inches,12 hours,Basic,0
41,321,2,Google,$599,6.7 inches,12 hours,Good,0
41,321,3,OnePlus,$399,6.7 inches,24 hours,Good,1
41,322,1,Samsung,$599,6.7 inches,24 hours,Basic,0
41,322,2,OnePlus,$499,6.7 inches,12 hours,Excellent,0
41,322,3,Samsung,$399,6.7 inches,12 hours,Good,1
41,323,1,Samsung,$399,6.7 inches,24 hours,Excellent,1
41,323,2,Samsung,$599,6.1 inches,12 hours,Basic,0
41,323,3,OnePlus,$399,5.5 inches,18 hours,Good,0
41,324,1,Samsung,$299,6.7 inches,12 hours,Excellent,1
41,324,2,Google,$599,6.1 inches,18 hours,Basic,0
41,324,3,Apple,$499,5.5 inches,24 hours,Excellent,0
41,325,1,Google,$499,6.7 inches,24 hours,Excellent,0
41,325,2,Samsung,$599,6.7 inches,18 hours,Good,0
41,325,3,Apple,$499,6.1 inches,12 hours,Excellent,1
41,326,1,OnePlus,$499,6.1 inches,18 hours,Good,0
41,326,2,Apple,$399,6.1 inches,12 hours,Basic,0
41,326,3,Apple,$499,5.5 inches,12 hours,Basic,1
41,327,1,Samsung,$499,6.7 inches,24 hours,Basic,1
41,327,2,Samsung,$599,6.1 inches,24 hours,Basic,0
41,327,3,OnePlus,$599,6.1 inches,12 hours,Excellent,0
41,328,1,Samsung,$599,5.5 inches,12 hours,Basic,0
41,328,2,Samsung,$399,5.5 inches,24 hours,Excellent,1
41,328,3,Apple,$399,5.5 inches,12 hours,Good,0
42,329,1,Samsung,$599,6.7 inches,24 hours,Excellent,1
42,329,2,Apple,$499,5.5 inches,12 hours,Good,0
42,329,3,OnePlus,$599,5.5 inches,12 hours,Good,0
42,330,1,Samsung,$399,6.7 inches,24 hours,Excellent,1
42,330,2,Google,$399,6.7 inches,24 hours,Good,0
42,330,3,OnePlus,$299,5.5 inches,18 hours,Good,0
42,331,1,Samsung,$299,5.5 inches,12 hours,Excellent,0
42,331,2,OnePlus,$399,6.7 inches,12 hours,Basic,0
42,331,3,OnePlus,$299,6.7 inches,24 hours,Basic,1
42,332,1,Apple,$599,6.7 inches,12 hours,Excellent,0
42,332,2,Apple,$599,6.7 inches,18 hours,Good,0
42,332,3,Apple,$599,5.5 inches,18 hours,Good,1
42,333,1,Google,$299,6.1 inches,12 hours,Good,0
42,333,2,OnePlus,$399,5.5 inches,18 hours,Excellent,1
42,333,3,OnePlus,$499,5.5 inches,12 hours,Excellent,0
42,334,1,Apple,$299,6.7 inches,12 hours,Good,1
42,334,2,Samsung,$499,6.1 inches,18 hours,Basic,0
42,334,3,Samsung,$599,6.7 inches,24 hours,Good,0
42,335,1,Google,$599,6.7 inches,18 hours,Excellent,0
42,335,2,Google,$599,5.5 inches,18 hours,Excellent,0
42,335,3,OnePlus,$399,6.1 inches,24 hours,Excellent,1
42,336,1,OnePlus,$499,6.1 inches,24 hours,Good,0
42,336,2,OnePlus,$399,6.7 inches,12 hours,Excellent,1
42,336,3,Samsung,$599,6.7 inches,12 hours,Basic,0
43,337,1,Samsung,$599,6.1 inches,24 hours,Excellent,0
43,337,2,Apple,$399,6.1 inches,24 hours,Basic,0
43,337,3,Apple,$399,6.1 inches,24 hours,Good,1
43,338,1,Apple,$299,6.1 inches,12 hours,Good,0
43,338,2,Apple,$299,6.7 inches,18 hours,Good,0
43,338,3,Google,$299,5.5 inches,24 hours,Good,1
43,339,1,OnePlus,$299,5.5 inches,24 hours,Excellent,0
43,339,2,Google,$399,5.5 inches,24 hours,Excellent,0
43,339,3,Samsung,$399,6.7 inches,12 hours,Good,1
43,340,1,Samsung,$299,5.5 inches,12 hours,Good,0
43,340,2,OnePlus,$499,6.7 inches,18 hours,Good,0
43,340,3,Samsung,$299,6.7 inches,24 hours,Basic,1
43,341,1,Apple,$499,6.7 inches,24 hours,Excellent,1
43,341,2,Google,$499,6.1 inches,12 hours,Excellent,0
43,341,3,Samsung,$599,6.1 inches,24 hours,Basic,0
43,342,1,Google,$399,6.1 inches,24 hours,Basic,0
43,342,2,Apple,$499,6.1 inches,12 hours,Excellent,0
43,342,3,Google,$499,6.7 inches,18 hours,Good,1
43,343,1,OnePlus,$399,6.1 inches,18 hours,Excellent,0
43,343,2,OnePlus,$299,6.1 inches,12 hours,Good,0
43,343,3,Apple,$599,6.7 inches,12 hours,Excellent,1
43,344,1,Samsung,$499,6.1 inches,18 hours,Excellent,0
43,344,2,Apple,$499,5.5 inches,18 hours,Basic,1
43,344,3,OnePlus,$499,5.5 inches,24 hours,Basic,0
44,345,1,OnePlus,$499,6.1 inches,12 hours,Excellent,0
44,345,2,Google,$399,6.7 inches,24 hours,Basic,1
44,345,3,OnePlus,$399,5.5 inches,24 hours,Basic,0
44,346,1,Google,$399,5.5 inches,12 hours,Basic,0
44,346,2,Google,$399,5.5 inches,12 hours,Basic,1
44,346,3,OnePlus,$299,6.7 inches,12 hours,Good,0
44,347,1,Google,$499,6.1 inches,24 hours,Good,1
44,347,2,OnePlus,$399,6.7 inches,18 hours,Good,0
44,347,3,Samsung,$399,5.5 inches,24 hours,Good,0
44,348,1,OnePlus,$299,6.7 inches,18 hours,Good,0
44,348,2,Samsung,$599,5.5 inches,24 hours,Excellent,1
44,348,3,OnePlus,$499,6.7 inches,12 hours,Basic,0
44,349,1,Samsung,$599,6.7 inches,12 hours,Good,0
44,349,2,Google,$499,5.5 inches,24 hours,Good,0
44,349,3,Samsung,$499,6.1 inches,24 hours,Good,1
44,350,1,Google,$399,6.1 inches,18 hours,Basic,1
44,350,2,OnePlus,$499,6.1 inches,18 hours,Good,0
44,350,3,OnePlus,$399,6.7 inches,12 hours,Excellent,0
44,351,1,Samsung,$299,6.7 inches,18 hours,Basic,1
44,351,2,OnePlus,$599,5.5 inches,12 hours,Excellent,0
44,351,3,Samsung,$599,5.5 inches,12 hours,Good,0
44,352,1,OnePlus,$399,6.7 inches,24 hours,Excellent,1
44,352,2,Google,$599,6.1 inches,18 hours,Excellent,0
44,352,3,Apple,$599,5.5 inches,24 hours,Basic,0
45,353,1,Apple,$399,6.1 inches,18 hours,Excellent,0
45,353,2,Apple,$599,6.7 inches,18 hours,Good,0
45,353,3,Google,$499,6.7 inches,24 hours,Good,1
45,354,1,Google,$299,6.1 inches,12 hours,Good,1
45,354,2,Samsung,$399,6.1 inches,18 hours,Good,0
45,354,3,OnePlus,$599,5.5 inches,18 hours,Excellent,0
45,355,1,Google,$599,6.7 inches,12 hours,Basic,0
45,355,2,Google,$599,6.7 inches,24 hours,Excellent,1
45,355,3,OnePlus,$299,5.5 inches,12 hours,Good,0
45,356,1,Samsung,$499,6.1 inches,24 hours,Good,1
45,356,2,Google,$599,6.1 inches,18 hours,Good,0
45,356,3,OnePlus,$599,5.5 inches,12 hours,Basic,0
45,357,1,Samsung,$399,6.7 inches,18 hours,Excellent,0
45,357,2,Apple,$399,5.5 inches,18 hours,Basic,0
45,357,3,Apple,$299,6.1 inches,24 hours,Basic,1
45,358,1,Apple,$599,6.7 inches,12 hours,Basic,0
45,358,2,Google,$399,5.5 inches,24 hours,Good,0
45,358,3,Google,$399,5.5 inches,24 hours,Good,1
45,359,1,OnePlus,$399,5.5 inches,24 hours,Basic,0
45,359,2,Apple,$299,6.7 inches,18 hours,Good,1
45,359,3,OnePlus,$599,6.7 inches,18 hours,Excellent,0
45,360,1,OnePlus,$399,6.7 inches,24 hours,Basic,0
45,360,2,OnePlus,$599,6.7 inches,24 hours,Excellent,1
45,360,3,Google,$499,6.1 inches,24 hours,Basic,0
46,361,1,Apple,$599,6.1 inches,18 hours,Good,0
46,361,2,Google,$399,6.1 inches,12 hours,Basic,1
46,361,3,Samsung,$499,6.1 inches,18 hours,Excellent,0
46,362,1,Apple,$599,6.1 inches,18 hours,Basic,0
46,362,2,OnePlus,$499,6.7 inches,12 hours,Basic,0
46,362,3,Google,$399,6.1 inches,24 hours,Good,1
46,363,1,OnePlus,$399,5.5 inches,24 hours,Excellent,1
46,363,2,OnePlus,$599,5.5 inches,18 hours,Basic,0
46,363,3,OnePlus,$399,6.7 inches,24 hours,Excellent,0
46,364,1,Google,$499,6.7 inches,24 hours,Excellent,1
46,364,2,Google,$599,5.5 inches,12 hours,Basic,0
46,364,3,Samsung,$499,5.5 inches,24 hours,Good,0
46,365,1,OnePlus,$499,6.7 inches,24 hours,Good,0
46,365,2,Samsung,$499,5.5 inches,12 hours,Basic,0
46,365,3,Apple,$399,5.5 inches,18 hours,Good,1
46,366,1,Samsung,$599,6.7 inches,12 hours,Basic,0
46,366,2,Apple,$399,5.5 inches,18 hours,Basic,1
46,366,3,Google,$599,6.1 inches,18 hours,Good,0
46,367,1,OnePlus,$299,6.1 inches,12 hours,Basic,0
46,367,2,Apple,$499,6.1 inches,12 hours,Excellent,1
46,367,3,OnePlus,$399,5.5 inches,18 hours,Good,0
46,368,1,Apple,$299,6.7 inches,12 hours,Good,1
46,368,2,OnePlus,$399,6.7 inches,12 hours,Basic,0
46,368,3,OnePlus,$299,6.7 inches,24 hours,Basic,0
47,369,1,OnePlus,$599,6.7 inches,18 hours,Good,0
47,369,2,Samsung,$299,6.7 inches,24 hours,Excellent,1
47,369,3,Apple,$499,6.1 inches,24 hours,Good,0
47,370,1,Samsung,$499,5.5 inches,24 hours,Basic,0
47,370,2,Apple,$399,6.7 inches,18 hours,Good,0
47,370,3,Apple,$399,6.1 inches,24 hours,Basic,1
47,371,1,OnePlus,$399,5.5 inches,12 hours,Excellent,0
47,371,2,OnePlus,$399,6.1 inches,12 hours,Basic,0
47,371,3,Samsung,$599,5.5 inches,24 hours,Excellent,1
47,372,1,Google,$299,5.5 inches,18 hours,Excellent,1
47,372,2,Samsung,$299,5.5 inches,18 hours,Basic,0
47,372,3,Google,$499,6.1 inches,24 hours,Basic,0
47,373,1,Apple,$599,6.1 inches,24 hours,Basic,1
47,373,2,Google,$299,6.1 inches,24 hours,Good,0
47,373,3,Google,$599,5.5 inches,24 hours,Basic,0
47,374,1,Google,$499,6.7 inches,18 hours,Good,1
47,374,2,Samsung,$299,6.7 inches,12 hours,Good,0
47,374,3,Google,$499,6.7 inches,18 hours,Good,0
47,375,1,Apple,$599,6.7 inches,12 hours,Basic,0
47,375,2,Google,$399,6.1 inches,24 hours,Basic,0
47,375,3,OnePlus,$399,6.7 inches,24 hours,Good,1
47,376,1,Samsung,$499,6.1 inches,18 hours,Excellent,0
47,376,2,Google,$299,5.5 inches,24 hours,Excellent,1
47,376,3,Apple,$299,5.5 inches,12 hours,Basic,0
48,377,1,Samsung,$299,6.1 inches,12 hours,Basic,0
48,377,2,Apple,$599,6.7 inches,18 hours,Excellent,1
48,377,3,Google,$299,6.1 inches,12 hours,Excellent,0
48,378,1,Apple,$299,5.5 inches,24 hours,Good,1
48,378,2,Apple,$599,6.7 inches,12 hours,Good,0
48,378,3,OnePlus,$499,6.7 inches,12 hours,Excellent,0
48,379,1,Google,$299,6.7 inches,12 hours,Good,0
48,379,2,Apple,$399,6.7 inches,12 hours,Basic,1
48,379,3,Samsung,$599,5.5 inches,12 hours,Excellent,0
48,380,1,Samsung,$399,6.7 inches,24 hours,Excellent,1
48,380,2,OnePlus,$299,6.7 inches,24 hours,Good,0
48,380,3,OnePlus,$599,5.5 inches,12 hours,Basic,0
48,381,1,OnePlus,$499,6.7 inches,12 hours,Excellent,0
48,381,2,OnePlus,$499,6.1 inches,24 hours,Good,0
48,381,3,Google,$599,6.7 inches,18 hours,Excellent,1
48,382,1,Google,$399,6.7 inches,24 hours,Basic,1
48,382,2,OnePlus,$499,6.1 inches,18 hours,Good,0
48,382,3,OnePlus,$299,6.7 inches,12 hours,Good,0
48,383,1,Apple,$399,6.1 inches,12 hours,Good,0
48,383,2,Samsung,$399,6.1 inches,12 hours,Excellent,1
48,383,3,Google,$399,5.5 inches,12 hours,Good,0
48,384,1,Google,$399,5.5 inches,18 hours,Good,0
48,384,2,Samsung,$399,6.1 inches,18 hours,Basic,1
48,384,3,OnePlus,$399,6.7 inches,12 hours,Excellent,0
49,385,1,Google,$599,5.5 inches,18 hours,Excellent,0
49,385,2,Apple,$499,5.5 inches,24 hours,Excellent,1
49,385,3,OnePlus,$299,5.5 inches,18 hours,Good,0
49,386,1,OnePlus,$599,5.5 inches,12 hours,Excellent,0
49,386,2,Apple,$599,5.5 inches,18 hours,Excellent,1
49,386,3,Apple,$499,6.7 inches,24 hours,Basic,0
49,387,1,Google,$399,5.5 inches,12 hours,Excellent,0
49,387,2,OnePlus,$599,6.7 inches,24 hours,Excellent,1
49,387,3,Apple,$399,6.1 inches,18 hours,Good,0
49,388,1,Samsung,$399,6.1 inches,12 hours,Good,1
49,388,2,Apple,$599,6.1 inches,12 hours,Good,0
49,388,3,OnePlus,$399,5.5 inches,18 hours,Excellent,0
49,389,1,Samsung,$599,6.1 inches,24 hours,Excellent,1
49,389,2,Samsung,$399,5.5 inches,12 hours,Good,0
49,389,3,OnePlus,$499,6.7 inches,24 hours,Basic,0
49,390,1,Apple,$599,6.1 inches,18 hours,Good,0
49,390,2,Samsung,$499,6.1 inches,24 hours,Excellent,1
49,390,3,Apple,$499,5.5 inches,18 hours,Excellent,0
49,391,1,OnePlus,$399,6.1 inches,12 hours,Basic,0
49,391,2,Samsung,$499,5.5 inches,24 hours,Basic,0
49,391,3,Apple,$299,5.5 inches,24 hours,Basic,1
49,392,1,Google,$299,6.1 inches,24 hours,Basic,1
49,392,2,Google,$599,6.1 inches,12 hours,Good,0
49,392,3,Samsung,$399,5.5 inches,24 hours,Excellent,0
50,393,1,Google,$599,6.7 inches,24 hours,Basic,0
50,393,2,Apple,$599,6.7 inches,24 hours,Excellent,1
50,393,3,Apple,$499,5.5 inches,12 hours,Good,0
50,394,1,Samsung,$499,5.5 inches,18 hours,Excellent,0
50,394,2,Apple,$299,6.1 inches,24 hours,Good,0
50,394,3,Google,$299,5.5 inches,18 hours,Excellent,1
50,395,1,OnePlus,$399,6.1 inches,24 hours,Excellent,0
50,395,2,Apple,$499,6.1 inches,24 hours,Excellent,0
50,395,3,Apple,$399,5.5 inches,24 hours,Good,1
50,396,1,Apple,$299,5.5 inches,24 hours,Good,0
50,396,2,Google,$599,6.1 inches,24 hours,Basic,0
50,396,3,Apple,$499,6.7 inches,18 hours,Good,1
50,397,1,Google,$399,6.7 inches,18 hours,Basic,0
50,397,2,Google,$599,5.5 inches,24 hours,Good,0
50,397,3,Samsung,$399,6.1 inches,18 hours,Excellent,1
50,398,1,Samsung,$299,6.7 inches,18 hours,Excellent,1
50,398,2,Samsung,$599,5.5 inches,24 hours,Basic,0
50,398,3,OnePlus,$499,6.7 inches,18 hours,Good,0
50,399,1,Samsung,$399,6.7 inches,12 hours,Excellent,1
50,399,2,Samsung,$399,6.1 inches,24 hours,Excellent,0
50,399,3,Samsung,$599,5.5 inches,24 hours,Excellent,0
50,400,1,Samsung,$499,5.5 inches,24 hours,Excellent,0
50,400,2,Apple,$399,6.1 inches,12 hours,Excellent,0
50,400,3,Apple,$499,6.1 inches,18 hours,Good,1
